"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"78","RT @DeepLearn007: The year of integration: 5 marketing predictions for 2018
#AI #MachineLearning #Marketing #ML #DigitalMarketing #martech…",FALSE,0,NA,2018-01-29 15:10:39,FALSE,NA,"957994403540414464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wunwuNCYn",145,TRUE,FALSE,NA,NA
"79","RT @Ronald_vanLoon: Reason why #GoogleMaps is superior to competitor

#ArtificialIntelligence #AI #CES #CES2018 #MachineLearning #ML #Mappi…",FALSE,0,NA,2018-01-29 15:10:36,FALSE,NA,"957994393511833602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasceljivarcoba",73,TRUE,FALSE,NA,NA
"80","RT @alienvault: Hackers Using AI? An Increase in the FUD Factor https://t.co/G4CHD3QXze New guest blog by @acuralegend #MachineLearning #AI…",FALSE,0,NA,2018-01-29 15:10:33,FALSE,NA,"957994380912144384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","securitybrew",3,TRUE,FALSE,NA,NA
"81","As #AI powered devices begin to #learn from their environments their #development is #accelerated by #communicating… https://t.co/7CQ2z1XMBd",FALSE,0,NA,2018-01-29 15:10:29,TRUE,NA,"957994363585486849",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","arievantilborg",0,FALSE,FALSE,NA,NA
"82","RT @alienvault: Hackers Using AI? An Increase in the FUD Factor https://t.co/G4CHD3QXze New guest blog by @acuralegend #MachineLearning #AI…",FALSE,0,NA,2018-01-29 15:10:28,FALSE,NA,"957994356895637504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrisdoman",3,TRUE,FALSE,NA,NA
"83","RT @ProductiveSys: #DeepLearning vs. #MachineLearning what's the difference between the two? 
#AI #ML #DL #Algorithms #NLP #DataScience #Io…",FALSE,0,NA,2018-01-29 15:10:25,FALSE,NA,"957994347068305410",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MarcHoulding",5,TRUE,FALSE,NA,NA
"84","Finance and Supply Chain in Action 2018 {Infographic}

#fintech #Industry40 #Cognitive #BigData #AugmentedReality… https://t.co/BeA8EBd4En",FALSE,1,NA,2018-01-29 15:10:20,TRUE,NA,"957994325102690304",NA,"<a href=""http://convey.pro"" rel=""nofollow"">Convey: Make it post for you</a>","tfkohler",0,FALSE,FALSE,NA,NA
"85","Active AI or Passive AI? How different modes of artificial intelligence determine whether decision-making power res… https://t.co/Mu5zXm3YpM",FALSE,0,NA,2018-01-29 15:10:19,TRUE,NA,"957994319528583168",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","UTHDO",0,FALSE,FALSE,NA,NA
"86","Deep Learning: Artificial Neural Networks with #Python https://t.co/dliduEtPO0 #edtech #datascience… https://t.co/uMZelEqQUM",FALSE,0,NA,2018-01-29 15:10:18,TRUE,NA,"957994316504412161",NA,"<a href=""http://convey.pro"" rel=""nofollow"">Convey: Make it post for you</a>","LynxPro_UK",0,FALSE,FALSE,NA,NA
"87","In the world of constant change, only analytics is not enough. Enter, Predictive Analysis! #MachineLearning #SaaS
https://t.co/8y6IRan2Fy",FALSE,0,NA,2018-01-29 15:10:16,FALSE,NA,"957994306962448384",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","LogiNext",0,FALSE,FALSE,NA,NA
"88","A democracy shouldn’t leave it to companies to figure out the ethics of artificial intelligence systems.
#AI… https://t.co/QlP6dz3m06",FALSE,0,NA,2018-01-29 15:10:08,TRUE,NA,"957994274271977472",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Deepakaraj",0,FALSE,FALSE,NA,NA
"89","RT @alienvault: Hackers Using AI? An Increase in the FUD Factor https://t.co/G4CHD3QXze New guest blog by @acuralegend #MachineLearning #AI…",FALSE,0,NA,2018-01-29 15:10:08,FALSE,NA,"957994273525379072",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",3,TRUE,FALSE,NA,NA
"90","RT @DeepLearn007: The year of integration: 5 marketing predictions for 2018
#AI #MachineLearning #Marketing #ML #DigitalMarketing #martech…",FALSE,0,NA,2018-01-29 15:10:08,FALSE,NA,"957994273454125057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WebWorksWell_",145,TRUE,FALSE,NA,NA
"91","Hackers Using AI? An Increase in the FUD Factor https://t.co/G4CHD3QXze New guest blog by @acuralegend… https://t.co/VNtLyxF3Nv",FALSE,4,NA,2018-01-29 15:10:07,TRUE,NA,"957994269339475968",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","alienvault",3,FALSE,FALSE,NA,NA
"92","RT @DeepLearn007: MedyMatch tech for pinpointing brain bleeds gets FDA nod for quick approval
#AI #MachineLearning #DeepLearning #ML #DL #H…",FALSE,0,NA,2018-01-29 15:10:06,FALSE,NA,"957994265719853056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wunwuNCYn",131,TRUE,FALSE,NA,NA
"93","RT @KADGLOBAL: Einstein #AI participates in @salesforce meetings https://t.co/3vq8mynpAC @wef #Davos2018 #ML #MachineLearning #automation #…",FALSE,0,NA,2018-01-29 15:10:03,FALSE,NA,"957994252017000448",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Go_IoT",1,TRUE,FALSE,NA,NA
"94","RT @IainLJBrown: Machine Learning Driven Technological Revolution
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/pQmljoANnx…",FALSE,0,NA,2018-01-29 15:09:47,FALSE,NA,"957994188116643841",NA,"<a href=""https://dummysite.com"" rel=""nofollow"">Karolyn.Cavanah</a>","KarolynCavanah",18,TRUE,FALSE,NA,NA
"95","RT @TorstenVolk  Look @amazon as a  #Data companny using #AI and #MachineLearning in the selection process for #HQ2… https://t.co/VlPzgyITeO",FALSE,0,NA,2018-01-29 15:09:27,TRUE,NA,"957994101370101760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","markosakal",0,FALSE,FALSE,NA,NA
"96","Fascinating discussion of #ArtificialIntellingence and #machinelearning at AI workshop. #Legalweek18",FALSE,0,NA,2018-01-29 15:09:25,FALSE,NA,"957994094097256450",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PC360_Markets",0,FALSE,FALSE,NA,NA
"97","Data points combined with smart #dataanalytics &amp; #machinelearning gives us the capability to really understand the… https://t.co/my1gwOhXxt",FALSE,0,NA,2018-01-29 15:09:12,TRUE,NA,"957994039567040512",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","PDuhaze",0,FALSE,FALSE,NA,NA
"98","RT @IainLJBrown: The year of integration: 5 marketing predictions for 2018
#AI #MachineLearning #Marketing #ML #DigitalMarketing #martech #…",FALSE,0,NA,2018-01-29 15:09:09,FALSE,NA,"957994029521620992",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">micha_vino</a>","michavinogrado1",9,TRUE,FALSE,NA,NA
"99","Gain from movement in these buzzing assets #AI #DataScience #Machinelearning $DB $SENSEX https://t.co/TXD0Ctxt4r https://t.co/Y6mawRcuMR",FALSE,0,NA,2018-01-29 15:09:03,FALSE,NA,"957994001524842496",NA,"<a href=""http://127.0.0.1:3000/"" rel=""nofollow"">Twitter tweets 111</a>","PortfolioBuzz",0,FALSE,FALSE,NA,NA
"100","Decaying standards <ed><U+00A0><U+00BD><ed><U+00B3><U+008E>  #ProgrammerHumor #MachineLearning  https://t.co/zTtmh4wy0V https://t.co/2fFCatgc0s",FALSE,0,NA,2018-01-29 15:09:01,FALSE,NA,"957993994927116288",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","JanHaugland",0,FALSE,FALSE,NA,NA
"101","RT @IainLJBrown: Big Data Combined With Machine Learning Helps Businesses Make Much Smarter Decisions
#AI #MachineLearning #BigData #Fintec…",FALSE,0,NA,2018-01-29 15:08:46,FALSE,NA,"957993929449721857",NA,"<a href=""https://dummysite.com"" rel=""nofollow"">EdgarTodd</a>","EdgarTodd10",15,TRUE,FALSE,NA,NA
"102","RT @ipfconline1: Ways in Which Machines Learn

https://t.co/6GcpOqMLH8      [@withfries2 v/ @hackernoon]
#AI #MachineLearning #DeepLearning…",FALSE,0,NA,2018-01-29 15:08:27,FALSE,NA,"957993850299142150",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noeliagorod",46,TRUE,FALSE,NA,NA
"103","RT @ipfconline1: 10 Enterprise #MachineLearning Predictions for 2018

https://t.co/d9LjaaPsSG  [by @atakante v/ @DZone]
#AI #DeepLearning #…",FALSE,0,NA,2018-01-29 15:08:23,FALSE,NA,"957993832783626246",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","worldtrendsinfo",27,TRUE,FALSE,NA,NA
"104","6 #Technology trends that make #DigitalTransformation possible

#Mpgvip #defstar5 #makeyourownlane #smm #Marketing… https://t.co/p7NKuCSB1A",FALSE,2,NA,2018-01-29 15:08:16,TRUE,NA,"957993803385720832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babbarshera",3,FALSE,FALSE,NA,NA
"105","RT @SAP: Create, run, consume and maintain #machinelearning apps with ease by using algorithms that require no data-science skills. https:/…",FALSE,0,NA,2018-01-29 15:08:04,FALSE,NA,"957993754887106560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandyc1772",12,TRUE,FALSE,NA,NA
"106","RT @DD_FaFa_: TensorFlow Machine Learning Cookbook #Tensorflow #MachineLearning https://t.co/CAUZGYXRqv",FALSE,0,NA,2018-01-29 15:08:03,FALSE,NA,"957993749690413056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EnaPsychic",1,TRUE,FALSE,NA,NA
"107","Explainability in #MachineLearning https://t.co/MO5hWcaBv2",FALSE,0,NA,2018-01-29 15:07:40,FALSE,NA,"957993652944588802",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","conordewey3",0,FALSE,FALSE,NA,NA
"108","RT @ergolefevre: RT @JimMarous: Human Is The Next Big Thing

https://t.co/LQvJNxfKNl  

#AI #BigData #MachineLearning #TechTrends #CX #UX #…",FALSE,0,NA,2018-01-29 15:07:17,FALSE,NA,"957993556072980487",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","JohnSnowai",3,TRUE,FALSE,NA,NA
"109","RT @rtehrani: #TheresaMay wants #UK to be world leader in #ethical AI https://t.co/2VJptMCVpm

#ethicalai #bigdata #machinelearning #artifi…",FALSE,0,NA,2018-01-29 15:07:11,FALSE,NA,"957993534535057408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mttsubu",1,TRUE,FALSE,NA,NA
"110","Although 2,500 light years away, @Google -- with the help of #machinelearning and neural networks -- detected an ei… https://t.co/r6H3L7eROZ",FALSE,0,NA,2018-01-29 15:06:59,TRUE,NA,"957993482336874496",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","_matthewjmorgan",0,FALSE,FALSE,NA,NA
"111","The R Programming Environment https://t.co/yVjGorNeuU #machinelearning",FALSE,0,NA,2018-01-29 15:06:54,FALSE,NA,"957993462770667520",NA,"<a href=""https://twitter.com/machinelearnbot"" rel=""nofollow"">Machine learning Bot 6</a>","machinelearnbot",0,FALSE,FALSE,NA,NA
"112","RT @TeamCamPatch: #ZeroTrust was born out of necessity in age of hacks and breaches, but tech like #AI #machinelearning are opportunities f…",FALSE,0,NA,2018-01-29 15:06:53,FALSE,NA,"957993457200574464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tkantaras",7,TRUE,FALSE,NA,NA
"113","RT @ergolefevre: RT @JimMarous: Human Is The Next Big Thing

https://t.co/LQvJNxfKNl  

#AI #BigData #MachineLearning #TechTrends #CX #UX #…",FALSE,0,NA,2018-01-29 15:06:47,FALSE,NA,"957993430684192768",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","StrategyFintech",3,TRUE,FALSE,NA,NA
"114","RT Ronald_vanLoon ""Real-time alerts play key role in digital transformation
by sap_tt pettifordo |… https://t.co/U2djWPpZSg",FALSE,0,NA,2018-01-29 15:06:21,TRUE,NA,"957993322508967936",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","YwanVanLoon",0,FALSE,FALSE,NA,NA
"115","RT @JimMarous: Why Banks Will Use AI-powered Solutions

https://t.co/N273Dfk55y  

#AI #fintech #machinelearning #data #banking
@FinancialB…",FALSE,0,NA,2018-01-29 15:06:20,FALSE,NA,"957993317018447872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MotorcycleTwitt",13,TRUE,FALSE,NA,NA
"116","Brief #DataScience History
#AI #MachineLearning #ML #BigData #Analytics #Dataviz
v/ @Capgemini
HT @DeepLearn007… https://t.co/4UNIHdyeie",FALSE,0,NA,2018-01-29 15:06:11,TRUE,NA,"957993280180047872",NA,"<a href=""http://convey.pro"" rel=""nofollow"">Convey: Make it post for you</a>","eSURETY",0,FALSE,FALSE,NA,NA
"117","RT @djeda1959: 2018 is the year of #serverless, #machinelearning, and #edgecomputing. Join a webinar with @janakiramm to hear him weave the…",FALSE,0,NA,2018-01-29 15:06:00,FALSE,NA,"957993235414208512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","djeda1959",2,TRUE,FALSE,NA,NA
"118","RT @djeda1959: 2018 is the year of #serverless, #machinelearning, and #edgecomputing. Join a webinar with @janakiramm to hear him weave the…",FALSE,0,NA,2018-01-29 15:05:52,FALSE,NA,"957993202287566848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","djeda1959",2,TRUE,FALSE,NA,NA
"119","Using AutoML to Generate Machine Learning Pipelines with TPOT https://t.co/48THd2qMkH #DataScience #MachineLearning #ML",FALSE,0,NA,2018-01-29 15:05:47,FALSE,NA,"957993179088859136",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","willman20",0,FALSE,FALSE,NA,NA
"120","RT @ergolefevre: RT @JimMarous: Human Is The Next Big Thing

https://t.co/LQvJNxfKNl  

#AI #BigData #MachineLearning #TechTrends #CX #UX #…",FALSE,0,NA,2018-01-29 15:05:45,FALSE,NA,"957993169970442241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UcopiaFR",3,TRUE,FALSE,NA,NA
"121","RT @DeepLearn007: MedyMatch tech for pinpointing brain bleeds gets FDA nod for quick approval
#AI #MachineLearning #DeepLearning #ML #DL #H…",FALSE,0,NA,2018-01-29 15:05:39,FALSE,NA,"957993146176212993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TodaysTech77",131,TRUE,FALSE,NA,NA
"122","RT @SAP: Create, run, consume and maintain #machinelearning apps with ease by using algorithms that require no data-science skills. https:/…",FALSE,0,NA,2018-01-29 15:05:31,FALSE,NA,"957993114639196160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DmitryChesnokov",12,TRUE,FALSE,NA,NA
"123","RT @ProductiveSys: #Google’s Vision for Mainstreaming #MachineLearning 
#AI #ML #DL #Algorithms #NLP #DataScience #IoT #Industry40 #IIoT #B…",FALSE,0,NA,2018-01-29 15:05:18,FALSE,NA,"957993058443890689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_ThomasCarter_",17,TRUE,FALSE,NA,NA
"124","RT @himsseurope: SMART on @HL7  #FHIR app uses #machinelearning to help dermatologists make diagnoses | App Update via @HealthITNews https:…",FALSE,0,NA,2018-01-29 15:05:14,FALSE,NA,"957993040370634752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","herkocoomans",3,TRUE,FALSE,NA,NA
"125","10 Real-World Examples of Machine Learning and #AI https://t.co/HZhzJx1A2P from @RedPixie #machinelearning",FALSE,0,NA,2018-01-29 15:05:11,FALSE,NA,"957993028731527168",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","mrrobots",0,FALSE,FALSE,NA,NA
"126","If the only tool you have is Artificial Intelligence, treat everything as if it were a prediction!… https://t.co/tAenTL3Mk1",FALSE,1,NA,2018-01-29 15:05:01,TRUE,NA,"957992988642365440",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ITNEXT_io",0,FALSE,FALSE,NA,NA
"127","RT @sharpecapital: $SHP will drive future #FinTech and #TradingPlatforms utilising #Blockchain and #MachineLearning - releasing our #ICO #W…",FALSE,0,NA,2018-01-29 15:05:00,FALSE,NA,"957992983550455808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cCcIYIcCc",35,TRUE,FALSE,NA,NA
"128","Real-time alerts play key role in digital transformation
by @sap_tt @pettifordo | 

https://t.co/ZranijyIS9… https://t.co/lzgUwGMctZ",FALSE,4,NA,2018-01-29 15:04:42,TRUE,NA,"957992909759971333",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","Ronald_vanLoon",4,FALSE,FALSE,NA,NA
"129","RT @DeepLearn007: MedyMatch tech for pinpointing brain bleeds gets FDA nod for quick approval
#AI #MachineLearning #DeepLearning #ML #DL #H…",FALSE,0,NA,2018-01-29 15:04:34,FALSE,NA,"957992873848332288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mylord1128",131,TRUE,FALSE,NA,NA
"130","RT @randal_olson: Features of #Python 3 for data scientists. #DataScience #MachineLearning

https://t.co/WGVBQh90bm https://t.co/ClVJ7dnM1l",FALSE,0,NA,2018-01-29 15:04:33,FALSE,NA,"957992871877017602",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","kingofpayments",21,TRUE,FALSE,NA,NA
"131","RT @eLearning_Feed: Deep Learning: Artificial Neural Networks with #Python https://t.co/9T4qGfNDgx #edtech #datascience #machinelearning #a…",FALSE,0,NA,2018-01-29 15:04:25,FALSE,NA,"957992838393974784",NA,"<a href=""https://www.youtube.com/watch?v=kOdzV3B8GWQ"" rel=""nofollow"">Calcaware</a>","Calcaware",721,TRUE,FALSE,NA,NA
"132","RT @TechNative: While technologies such as #AI, #MachineLearning, #bots, #BigData &amp; #IoT disrupt all aspects of business and industry, embr…",FALSE,0,NA,2018-01-29 15:04:22,FALSE,NA,"957992821851656193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","domhalps",25,TRUE,FALSE,NA,NA
"133","RT @TechNative: David Mytton from @serverdensity explains how to cut through the #MachineLearning buzzwords https://t.co/Eyc43O2ucR … #BigD…",FALSE,0,NA,2018-01-29 15:04:17,FALSE,NA,"957992803346329606",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","domhalps",7,TRUE,FALSE,NA,NA
"134","RT @randal_olson: Using #DeepLearning when you barely know what ANNs are. #MachineLearning https://t.co/1jgtRFAKQF",FALSE,0,NA,2018-01-29 15:04:08,FALSE,NA,"957992763978522624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","murtyvr",149,TRUE,FALSE,NA,NA
"135","RT @eLearning_Feed: Deep Learning: Artificial Neural Networks with #Python https://t.co/9T4qGfNDgx #edtech #datascience #machinelearning #a…",FALSE,0,NA,2018-01-29 15:04:00,FALSE,NA,"957992730235371520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_InternetFeeds",721,TRUE,FALSE,NA,NA
"136","RT @chboursin: The 11 clusters of Innovation

#IoT #Entrepreneur #AI #tech #SMM #Fintech #startup #MachineLearning #bigdata #GrowthHacking…",FALSE,0,NA,2018-01-29 15:03:46,FALSE,NA,"957992671339048962",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nathaliegodinot",11,TRUE,FALSE,NA,NA
"137","#MachineLearning  Big Data Combined With Machine Learning Helps Businesses Make… https://t.co/HljertjbTe, see more https://t.co/5aEBMnesmM",FALSE,1,NA,2018-01-29 15:03:35,FALSE,NA,"957992628095733760",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","hemonserrat",0,FALSE,FALSE,NA,NA
"138","RT @randal_olson: Features of #Python 3 for data scientists. #DataScience #MachineLearning

https://t.co/WGVBQh90bm https://t.co/ClVJ7dnM1l",FALSE,0,NA,2018-01-29 15:03:34,FALSE,NA,"957992623096164357",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cpdiku",21,TRUE,FALSE,NA,NA
